season,week,celebrity_name,estimated_fan_vote,vote_certainty_std
9,7,Aaron Carter,0.10324217438726621,0.15521331729858337
9,7,Mya,0.15352078603655198,0.19752313933065774
9,7,Kelly Osbourne,0.11374854707998425,0.1648847127789512
9,7,Donny Osmond,0.11157864995011525,0.16574771307614367
9,7,Mark Dacascos,0.09706745846133735,0.15130131605691138
9,7,Natalie Coughlin,0.029288104802659348,0.09139411891260828
9,7,Louie Vito,0.075259389449267,0.15092288920391445
9,7,Melissa Joan Hart,0.08106644224586289,0.1583120031376885
9,7,Debi Mazar,0.0,0.0
9,7,Chuck Liddell,0.005258340168848735,0.044194861137653696
9,7,Kathy Ireland,2.1672964149709187e-182,0.0
9,7,Tom DeLay,0.00776296650981975,0.05435568419059294
9,7,Michael Irvin,0.09098595026401292,0.14435719606836359
9,7,Ashley Hamiliton,0.007837967407559607,0.05163808470063904
9,7,Macy Gray,0.019046901371439377,0.07488816212634919
9,8,Joanna Krupa,0.13145683183079349,0.16241249690821258
9,8,Aaron Carter,0.13402323923241322,0.1609654408409491
9,8,Mya,0.17121849430171504,0.19113480578764766
9,8,Kelly Osbourne,0.14461428217507089,0.1869437796789852
9,8,Donny Osmond,0.13933483408679517,0.175562419763077
9,8,Mark Dacascos,0.060065579222959437,0.12572824904930052
9,8,Natalie Coughlin,0.018682108026788758,0.07727249363086743
9,8,Louie Vito,0.0558358489891752,0.13457893606592716
9,8,Melissa Joan Hart,0.053234052417820275,0.12318298448267592
9,8,Debi Mazar,0.0,0.0
9,8,Chuck Liddell,0.003367829930350751,0.03378981655984312
9,8,Kathy Ireland,4.989678216674073e-14,1.1146096834439213e-12
9,8,Tom DeLay,0.0060328106166241974,0.04851553711761055
9,8,Michael Irvin,0.06332572246930807,0.1309384638633967
9,8,Ashley Hamiliton,0.0040441729763086385,0.03813557032215517
9,8,Macy Gray,0.014764193723827482,0.06456354056707678
9,9,Joanna Krupa,0.15363996451038137,0.16813864603772943
9,9,Aaron Carter,0.08797318786425186,0.152272761062966
9,9,Mya,0.20679584505858645,0.20508952282237014
9,9,Kelly Osbourne,0.17271675039899403,0.1911316908057113
9,9,Donny Osmond,0.17738229580095105,0.19673876111475386
9,9,Mark Dacascos,0.04024736837537859,0.10762447698308612
9,9,Natalie Coughlin,0.012345296947889267,0.06354961728519541
9,9,Louie Vito,0.038845010612920054,0.11304048712750157
9,9,Melissa Joan Hart,0.046821720370899156,0.13457485895596347
9,9,Debi Mazar,0.0,0.0
9,9,Chuck Liddell,0.0003510178835841335,0.005336499152629499
9,9,Kathy Ireland,9.592978496735187e-125,3.032048997004915e-123
9,9,Tom DeLay,0.007599529046411008,0.06224554907416023
9,9,Michael Irvin,0.04389550361504158,0.12029354427677319
9,9,Ashley Hamiliton,0.001052716761498644,0.013014311746386596
9,9,Macy Gray,0.010333792753212643,0.05362103561862809
9,10,Joanna Krupa,0.11299277342164674,0.17064920558491997
9,10,Aaron Carter,0.07023923643307982,0.14679293374590582
9,10,Mya,0.2599460162695791,0.22208398261158246
9,10,Kelly Osbourne,0.20858121247114247,0.2102720813630562
9,10,Donny Osmond,0.2226396501790865,0.20488127136300832
9,10,Mark Dacascos,0.027697193310016834,0.09204806773218599
9,10,Natalie Coughlin,0.01309061794314748,0.07687348670387474
9,10,Louie Vito,0.023191765580345653,0.08413251481569546
9,10,Melissa Joan Hart,0.022156941633229614,0.08943067884117274
9,10,Debi Mazar,4.600829e-317,0.0
9,10,Chuck Liddell,7.902740525147657e-05,0.0016607519591562419
9,10,Kathy Ireland,4.9063709955727e-169,0.0
9,10,Tom DeLay,0.005034400379968031,0.043317105587915176
9,10,Michael Irvin,0.029410501470888733,0.09434813968436578
9,10,Ashley Hamiliton,0.0003483724693720481,0.004973415609271976
9,10,Macy Gray,0.004592291033245398,0.035242121925605795
10,1,Nicole Scherzinger,0.10432618995028026,0.13931572023329528
10,1,Evan Lysacek,0.0865175277924903,0.12067287427158488
10,1,Pamela Anderson,0.09287167597801634,0.12236730716091022
10,1,Erin Andrews,0.08672195532862563,0.12409520771937133
10,1,Jake Pavelka,0.08878464822362377,0.12269590214942586
10,1,Shannen Doherty,0.09323872964496978,0.12949350810353025
10,1,Niecy Nash,0.09043885192271539,0.1242000968429187
10,1,Chad Ochocinco,0.09927686335880158,0.1375810163004749
10,1,Kate Gosselin,0.08284053919531974,0.1205303986578563
10,1,Aiden Turner,0.08725264326244886,0.12963732312769244
10,1,Buzz Aldrin,0.08773037534270818,0.12719265396084165
10,2,Nicole Scherzinger,0.0753721042057053,0.13154726488185042
10,2,Evan Lysacek,0.10066851265724287,0.14257143278977907
10,2,Pamela Anderson,0.10396190656275035,0.1462637978625821
10,2,Erin Andrews,0.0825733042230188,0.13969370622219246
10,2,Jake Pavelka,0.09505666085919637,0.14736547351850124
10,2,Shannen Doherty,0.002240144041179472,0.009009459761721472
10,2,Niecy Nash,0.06857471530522645,0.11670468036925882
10,2,Chad Ochocinco,0.13323970603301147,0.1763419158190618
10,2,Kate Gosselin,0.09870944078560172,0.1368519397718714
10,2,Aiden Turner,0.12828186173524153,0.18673552635971907
10,2,Buzz Aldrin,0.11132164359182595,0.13721343345236123
10,3,Nicole Scherzinger,0.08690277680283043,0.13746288755471267
10,3,Evan Lysacek,0.10802192256665426,0.14908079451977882
10,3,Pamela Anderson,0.12915623745354674,0.1853496786001331
10,3,Erin Andrews,0.08471216211177068,0.13641869539018328
10,3,Jake Pavelka,0.1273031106411824,0.1760402418593928
10,3,Shannen Doherty,0.0011571986484985898,0.017428086721309716
10,3,Niecy Nash,0.08141968803942284,0.13709641260933156
10,3,Chad Ochocinco,0.15617817983727522,0.2001605056573213
10,3,Kate Gosselin,0.10130737697606376,0.14186000280181543
10,3,Aiden Turner,0.12033786339802059,0.17919231921157353
10,3,Buzz Aldrin,0.0035034835247343588,0.00907723013585727
10,4,Nicole Scherzinger,0.08786952883047412,0.08028063810190784
10,4,Evan Lysacek,0.12304672715252327,0.19273025363185342
10,4,Pamela Anderson,0.2577647576098895,0.22039400631527914
10,4,Erin Andrews,0.057711598973411986,0.11322739457431404
10,4,Jake Pavelka,0.06773695176488789,0.10100175624026747
10,4,Shannen Doherty,0.0,0.0
10,4,Niecy Nash,0.1066986123399026,0.1388718952786901
10,4,Chad Ochocinco,0.15608959543704917,0.191427784375321
10,4,Kate Gosselin,0.08411518571913769,0.061928878906302325
10,4,Aiden Turner,0.00027522652344377194,0.00028909740244969877
10,4,Buzz Aldrin,0.05869181564928241,0.07664215874591629
10,5,Nicole Scherzinger,0.10099104992639119,0.12492087203618214
10,5,Evan Lysacek,0.1341904186987028,0.19204735249357388
10,5,Pamela Anderson,0.20147045145212406,0.206372683599926
10,5,Erin Andrews,0.07846079447692376,0.13582355750848465
10,5,Jake Pavelka,0.09403179733533776,0.1436379948777923
10,5,Shannen Doherty,0.0,0.0
10,5,Niecy Nash,0.10559632574654276,0.1516574094656117
10,5,Chad Ochocinco,0.1546850703086863,0.1984046377177219
10,5,Kate Gosselin,0.08929108106145503,0.12325617466046233
10,5,Aiden Turner,8.066773596309519e-05,0.0021181699657634645
10,5,Buzz Aldrin,0.041202343257872955,0.09363679791526809
10,6,Nicole Scherzinger,0.12418193191155638,0.15180184838028282
10,6,Evan Lysacek,0.1273545372469407,0.18090402794869154
10,6,Pamela Anderson,0.19782303439757382,0.21471983791551993
10,6,Erin Andrews,0.10473733800413175,0.14917786599915145
10,6,Jake Pavelka,0.1070584202319216,0.15180924031556747
10,6,Shannen Doherty,3.51888452473238e-188,0.0
10,6,Niecy Nash,0.10456242263940613,0.1542102325794922
10,6,Chad Ochocinco,0.140803162936046,0.19354771693618045
10,6,Kate Gosselin,0.06321583873814218,0.12521934124238385
10,6,Aiden Turner,3.5704870632695346e-10,1.1276135938401145e-08
10,6,Buzz Aldrin,0.03026331353723317,0.09195610543916892
10,7,Nicole Scherzinger,0.13953134640308898,0.17624610301835514
10,7,Evan Lysacek,0.13554518622778847,0.17981766337000027
10,7,Pamela Anderson,0.19379339098546297,0.21015895753040595
10,7,Erin Andrews,0.12697385936469954,0.167214163369118
10,7,Jake Pavelka,0.0734440553282469,0.14295518227116052
10,7,Shannen Doherty,5.645486804082797e-08,1.784366827023463e-06
10,7,Niecy Nash,0.12302528728690962,0.16040582338152187
10,7,Chad Ochocinco,0.14566263297507767,0.18634349990335997
10,7,Kate Gosselin,0.047177465996002844,0.12207823685494937
10,7,Aiden Turner,3.544e-320,0.0
10,7,Buzz Aldrin,0.014846718977854454,0.06202235476965237
10,8,Nicole Scherzinger,0.1590067271390975,0.18310013444318438
10,8,Evan Lysacek,0.16038851255088357,0.19285320609255138
10,8,Pamela Anderson,0.14624710054337983,0.19923950862822318
10,8,Erin Andrews,0.15031824956360978,0.17921431252044148
10,8,Jake Pavelka,0.05429043701790782,0.13976894801468492
10,8,Shannen Doherty,1.1857583724878618e-164,0.0
10,8,Niecy Nash,0.1354565966997201,0.16743257465773465
10,8,Chad Ochocinco,0.15184655829188975,0.18518173586531342
10,8,Kate Gosselin,0.03605462042930158,0.1198198378159345
10,8,Aiden Turner,0.0,0.0
10,8,Buzz Aldrin,0.006391197764210157,0.037953665759156506
10,9,Nicole Scherzinger,0.1790260495715908,0.19722755923062066
10,9,Evan Lysacek,0.18288572111590623,0.1906872645933926
10,9,Pamela Anderson,0.10070249036640344,0.17947938314327633
10,9,Erin Andrews,0.17312867580217958,0.18713189963536095
10,9,Jake Pavelka,0.04137929015105152,0.12791230642789256
10,9,Shannen Doherty,0.0,0.0
10,9,Niecy Nash,0.10426397015426546,0.16707703835686574
10,9,Chad Ochocinco,0.1899739296627559,0.20658681595132392
10,9,Kate Gosselin,0.02351555667265908,0.09075079136853584
10,9,Aiden Turner,6.941874055137779e-42,1.5506972007229531e-40
10,9,Buzz Aldrin,0.005124316503188524,0.03850346961340664
10,10,Nicole Scherzinger,0.2416367120285035,0.2141606550487816
10,10,Evan Lysacek,0.21758874820738894,0.19916895436258314
10,10,Pamela Anderson,0.06755929923152572,0.16059693355800136
10,10,Erin Andrews,0.21640993007510506,0.20137003884227392
10,10,Jake Pavelka,0.029228548430629248,0.10911625693537984
10,10,Shannen Doherty,0.0,0.0
10,10,Niecy Nash,0.07036656301779741,0.14696392100413017
10,10,Chad Ochocinco,0.1353273474424013,0.19686278387432388
10,10,Kate Gosselin,0.02048538636056605,0.09291665893620607
10,10,Aiden Turner,0.0,0.0
10,10,Buzz Aldrin,0.0013974652060835587,0.02067768652309639
11,1,Jennifer Grey,0.09433158699691226,0.1202179570740025
11,1,Kyle Massey,0.07606348770375314,0.11199181755440799
11,1,Brandy,0.10314447905225535,0.1427997991543825
11,1,Rick Fox,0.08305437540395018,0.11435099150503501
11,1,Kurt Warner,0.09176183547583402,0.1318881280486697
11,1,Audrina Patridge,0.0919566737649321,0.12163844794134275
11,1,Florence Henderson,0.08103459496318707,0.11281136389749896
11,1,Bristol Palin,0.09866835863696577,0.12902910744310406
11,1,Michael Bolton,0.08667486706616469,0.118348754808089
11,1,David Hasselhoff,0.006611627496441952,0.013722417181805174
11,1,Margaret Cho,0.09751335333397536,0.1292733139508501
11,1,The Situation,0.08918476010562805,0.13204332951565456
11,2,Jennifer Grey,0.10542036140152498,0.1486739255059262
11,2,Kyle Massey,0.08183895836814482,0.12422609121707481
11,2,Brandy,0.12552932044187012,0.17035496722264915
11,2,Rick Fox,0.09013666663165451,0.12055535970659043
11,2,Kurt Warner,0.10191425316107891,0.15522379242836282
11,2,Audrina Patridge,0.09403309358429546,0.14281169633997615
11,2,Florence Henderson,0.0750484152687031,0.11752956070023948
11,2,Bristol Palin,0.10854469346262874,0.1664633032340716
11,2,Michael Bolton,0.0017142574684097418,0.005114030721301844
11,2,David Hasselhoff,0.0056224994868684895,0.029055212647307007
11,2,Margaret Cho,0.1102617505769839,0.14449750633113928
11,2,The Situation,0.09993573014783694,0.13907280108883394
11,3,Jennifer Grey,0.06580979544589076,0.11660578182859352
11,3,Kyle Massey,0.05057764994546828,0.09538317420480746
11,3,Brandy,0.10023174645913406,0.13651788650240596
11,3,Rick Fox,0.07985875692853156,0.12038845473465838
11,3,Kurt Warner,0.026491132741530546,0.02925012365355955
11,3,Audrina Patridge,0.1044678304337659,0.13456237438446877
11,3,Florence Henderson,0.150479564395476,0.18582925933989447
11,3,Bristol Palin,0.17312629127175042,0.20676747004244894
11,3,Michael Bolton,0.0013710133575188083,0.00316335507943728
11,3,David Hasselhoff,0.0564094195070641,0.07835792330704465
11,3,Margaret Cho,0.00500912871462427,0.009987009955777948
11,3,The Situation,0.18616767079924643,0.21422633184657677
11,4,Jennifer Grey,0.041536404577160416,0.07736558853604684
11,4,Kyle Massey,0.015394673884628495,0.02121957161401589
11,4,Brandy,0.03499536650776204,0.05884299849898257
11,4,Rick Fox,0.05436085700877162,0.03580518310341443
11,4,Kurt Warner,0.04292506425603401,0.0661095734451043
11,4,Audrina Patridge,0.2029156053378945,0.15937493995390303
11,4,Florence Henderson,0.15697242756724566,0.1497039146441136
11,4,Bristol Palin,0.2591309946518236,0.12024596883946924
11,4,Michael Bolton,0.0022162367882669377,0.004404959508209407
11,4,David Hasselhoff,0.16280480802692032,0.1341782854547435
11,4,Margaret Cho,0.02597204614464102,0.026734183280859945
11,4,The Situation,0.0007755152488524451,0.0011294390518657071
11,5,Jennifer Grey,0.07578154486821612,0.11900198769320862
11,5,Kyle Massey,0.03917582398222917,0.07262156011331798
11,5,Brandy,0.07118772889298187,0.11383360101644455
11,5,Rick Fox,0.07579363826760017,0.1122655468164594
11,5,Kurt Warner,0.06609036640211942,0.11038384961647488
11,5,Audrina Patridge,0.17172598633679925,0.17937601399330383
11,5,Florence Henderson,0.14566295616394692,0.17274221805924664
11,5,Bristol Palin,0.22236956194661855,0.18998081753417492
11,5,Michael Bolton,0.0010585988561246293,0.013020389103846841
11,5,David Hasselhoff,0.11322670408764816,0.15021780593735853
11,5,Margaret Cho,0.01752359397841164,0.05972221630628288
11,5,The Situation,0.0004034962173034114,0.01122648598986311
11,6,Jennifer Grey,0.10384069312946807,0.14427407912349133
11,6,Kyle Massey,0.06757909811402268,0.11222630352463833
11,6,Brandy,0.10470170982549948,0.14196012121430707
11,6,Rick Fox,0.10585490115724604,0.1521160121453514
11,6,Kurt Warner,0.08536572253202494,0.13883950979244805
11,6,Audrina Patridge,0.1482882461625604,0.18128834733524563
11,6,Florence Henderson,0.09956069634067254,0.16441791929129282
11,6,Bristol Palin,0.2005959764306487,0.20460260029185776
11,6,Michael Bolton,0.0012436186417082269,0.016145422324478603
11,6,David Hasselhoff,0.07134781452147554,0.13193104834418057
11,6,Margaret Cho,0.011495892893788806,0.05398189018875971
11,6,The Situation,0.00012563025088402382,0.0038277194641411954
11,7,Jennifer Grey,0.12913283046929516,0.16884539273447852
11,7,Kyle Massey,0.0982750896690774,0.14909076083417996
11,7,Brandy,0.12492179289700442,0.16046035942924083
11,7,Rick Fox,0.1254974850726371,0.1721474102693255
11,7,Kurt Warner,0.11672824218676615,0.1607980937822545
11,7,Audrina Patridge,0.1066742969847179,0.17398448947476808
11,7,Florence Henderson,0.06771249456267643,0.14880378473081005
11,7,Bristol Palin,0.17614687662679526,0.19804507724135187
11,7,Michael Bolton,0.0015029706393430836,0.023419582455362273
11,7,David Hasselhoff,0.048476123610507404,0.12089173453339494
11,7,Margaret Cho,0.004931797281173591,0.033136924748478284
11,7,The Situation,6.1216485139864e-15,1.3674726938358656e-13
11,8,Jennifer Grey,0.16445594623197857,0.20001269766780744
11,8,Kyle Massey,0.13368603504509857,0.17308306604589008
11,8,Brandy,0.14892514868561693,0.18268108083031903
11,8,Rick Fox,0.09312589074183948,0.1638448068067979
11,8,Kurt Warner,0.14157576774090488,0.17160590447811788
11,8,Audrina Patridge,0.06461820536802211,0.13779001052587045
11,8,Florence Henderson,0.044856554219697184,0.12257542278399872
11,8,Bristol Palin,0.17152967550616008,0.19991287413669898
11,8,Michael Bolton,0.0008053221523137746,0.014574548269934642
11,8,David Hasselhoff,0.034452211548838936,0.11328668400394773
11,8,Margaret Cho,0.0019692427595297394,0.022896578944490802
11,8,The Situation,0.0,0.0
11,9,Jennifer Grey,0.19119260965443932,0.20007926300419945
11,9,Kyle Massey,0.1702912123001484,0.19083053414412113
11,9,Brandy,0.1805160239884033,0.19273870314070918
11,9,Rick Fox,0.06439526172818932,0.13640105498195088
11,9,Kurt Warner,0.09922151677096065,0.1627603662281544
11,9,Audrina Patridge,0.04366515768681912,0.1128044241289447
11,9,Florence Henderson,0.029610409638651823,0.10329534354774099
11,9,Bristol Palin,0.1857658088627447,0.20422124649987447
11,9,Michael Bolton,0.0018676572036811889,0.02934335892793585
11,9,David Hasselhoff,0.03164556377135604,0.11021581136986103
11,9,Margaret Cho,0.0018287783946059134,0.01785311176793878
11,9,The Situation,6.9130285507203815e-245,0.0
11,10,Jennifer Grey,0.24505756046743798,0.2127467112390657
11,10,Kyle Massey,0.2232849346498872,0.22066253939891084
11,10,Brandy,0.12294696176353392,0.1775420925066014
11,10,Rick Fox,0.03892502957175914,0.1072298862270513
11,10,Kurt Warner,0.06186296094839921,0.13528329550906193
11,10,Audrina Patridge,0.029331941999314836,0.10808237155862853
11,10,Florence Henderson,0.024078585801372853,0.099996160930878
11,10,Bristol Palin,0.23720939472172203,0.2171780589274717
11,10,Michael Bolton,5.7968926147426936e-05,0.0006807840919086097
11,10,David Hasselhoff,0.01654023751659825,0.07619246222574294
11,10,Margaret Cho,0.0007044236338267158,0.01115861544009839
11,10,The Situation,0.0,0.0
12,1,Ralph Macchio,0.10716090698277032,0.14851500006357327
12,1,Kirstie Alley,0.09845408464046271,0.13675508969660338
12,1,Chelsea Kane,0.09209535211362854,0.1319586907566602
12,1,Hines Ward,0.09324650940800547,0.1283764646723856
12,1,Chris Jericho,0.08650894730279302,0.12323484994621613
12,1,Romeo,0.09227098174234503,0.12514297569467223
12,1,Petra Nemcova,0.0898783438703586,0.11871044564728435
12,1,Kendra Wilkinson,0.09077699972293807,0.1302699803186153
12,1,Sugar Ray Leonard,0.08665717903933412,0.127377796159465
12,1,Wendy Williams,0.08144292983384581,0.1285140668385466
12,1,Mike Catherwood,0.08150776534351861,0.12276749527177107
12,2,Ralph Macchio,0.09377887368765153,0.14470719285937142
12,2,Kirstie Alley,0.09605259808879558,0.14848812598133931
12,2,Chelsea Kane,0.0869642598175966,0.14493726312958005
12,2,Hines Ward,0.10705369882294077,0.16227462229192832
12,2,Chris Jericho,0.10303985760233172,0.15153397643008934
12,2,Romeo,0.11432901073586127,0.1554459475891857
12,2,Petra Nemcova,0.10865905230690526,0.15252492433596906
12,2,Kendra Wilkinson,0.09827328836508271,0.15006828153663043
12,2,Sugar Ray Leonard,0.09121569497499848,0.1329826057061726
12,2,Wendy Williams,0.09453083452376897,0.13350730561353363
12,2,Mike Catherwood,0.006102831074066326,0.015439330558637877
12,3,Ralph Macchio,0.11073427089972057,0.16481534840014372
12,3,Kirstie Alley,0.11162322310229801,0.16357967564264023
12,3,Chelsea Kane,0.08058290257210964,0.135769259452039
12,3,Hines Ward,0.12358881976172682,0.17350396130956597
12,3,Chris Jericho,0.10797462162028208,0.15324621089073856
12,3,Romeo,0.1401870697763871,0.16716730306606284
12,3,Petra Nemcova,0.10870845453424774,0.14736709976270054
12,3,Kendra Wilkinson,0.09082375517730788,0.15822524940660765
12,3,Sugar Ray Leonard,0.11522589737933647,0.1471241733550625
12,3,Wendy Williams,0.0036306558407831406,0.01370941191457788
12,3,Mike Catherwood,0.0069203293358003045,0.038054778126246455
12,4,Ralph Macchio,0.02296328753480953,0.03554462817231901
12,4,Kirstie Alley,0.11167323442430947,0.16895819585684255
12,4,Chelsea Kane,0.0470135063628116,0.0701538212503139
12,4,Hines Ward,0.1053529111910076,0.16653628340774138
12,4,Chris Jericho,0.1533045409511748,0.19612135531322827
12,4,Romeo,0.13531305997377663,0.170957527622226
12,4,Petra Nemcova,0.12890206441024504,0.10880930498168212
12,4,Kendra Wilkinson,0.1649296215601422,0.20657453758919286
12,4,Sugar Ray Leonard,0.0008929322056934942,0.0017537212598256195
12,4,Wendy Williams,0.021076742800220826,0.04348856355248082
12,4,Mike Catherwood,0.10857809858580882,0.15773488242448766
12,5,Ralph Macchio,0.009713325459719094,0.009538759661389146
12,5,Kirstie Alley,0.4057282940014627,0.33954092281569986
12,5,Chelsea Kane,0.02063917990699324,0.00029744739358039045
12,5,Hines Ward,0.04420289431779751,0.043413986968213095
12,5,Chris Jericho,0.12709357302047394,0.07826619342470141
12,5,Romeo,0.11506216429383849,0.04388195331996934
12,5,Petra Nemcova,5.042934890999873e-06,4.952823883251838e-06
12,5,Kendra Wilkinson,0.10453125588684684,0.09682745117355701
12,5,Sugar Ray Leonard,0.1353147371658779,0.13289557429363064
12,5,Wendy Williams,0.0,0.0
12,5,Mike Catherwood,0.03770953301210108,0.022178510396714597
12,6,Ralph Macchio,0.04988347027838528,0.09249353219766691
12,6,Kirstie Alley,0.3102100380394415,0.2976004594220865
12,6,Chelsea Kane,0.06712693430913215,0.10001993504462799
12,6,Hines Ward,0.07294756610357402,0.10614573518371043
12,6,Chris Jericho,0.11654874796631008,0.13447438607971307
12,6,Romeo,0.1237034786135847,0.13631453783904846
12,6,Petra Nemcova,1.032117909139491e-09,2.305576764726976e-08
12,6,Kendra Wilkinson,0.11857588059726407,0.1486877948361466
12,6,Sugar Ray Leonard,0.1170710177797031,0.168962181897905
12,6,Wendy Williams,0.0,0.0
12,6,Mike Catherwood,0.0239328652804873,0.06114973696152406
12,7,Ralph Macchio,0.08703681817069459,0.13283051786824474
12,7,Kirstie Alley,0.2931109777224786,0.2615167013001812
12,7,Chelsea Kane,0.09747796011081929,0.12549962152950858
12,7,Hines Ward,0.09836171573999714,0.14091929905666747
12,7,Chris Jericho,0.07259013021752338,0.12476469924420024
12,7,Romeo,0.13069506358370528,0.159773777741213
12,7,Petra Nemcova,7.411596989086948e-158,2.3425805889807216e-156
12,7,Kendra Wilkinson,0.13210825160759584,0.16478999259667404
12,7,Sugar Ray Leonard,0.07378818088635658,0.1425117695969138
12,7,Wendy Williams,0.0,0.0
12,7,Mike Catherwood,0.014830901960828256,0.06000546817457481
12,8,Ralph Macchio,0.11999826864122014,0.1504806669688077
12,8,Kirstie Alley,0.2639770627339194,0.24666103930141464
12,8,Chelsea Kane,0.12633448602811748,0.1533606382904407
12,8,Hines Ward,0.13428395745469032,0.16178757776022065
12,8,Chris Jericho,0.050570849779368314,0.12644780754620935
12,8,Romeo,0.15124390900082302,0.1822001522057351
12,8,Petra Nemcova,3.7778853007218604e-126,8.439156507234465e-125
12,8,Kendra Wilkinson,0.09824283906935508,0.1644553046763859
12,8,Sugar Ray Leonard,0.04435526661802956,0.11918459680213421
12,8,Wendy Williams,0.0,0.0
12,8,Mike Catherwood,0.010993360674476794,0.06572350607678289
12,9,Ralph Macchio,0.14243776547585113,0.1620223033680806
12,9,Kirstie Alley,0.2711922846192981,0.24143706943142507
12,9,Chelsea Kane,0.16804068345542114,0.17533540625417862
12,9,Hines Ward,0.1787838528716024,0.19199160904321022
12,9,Chris Jericho,0.03201644941540868,0.09964778106290521
12,9,Romeo,0.10455412407084978,0.16522268933834014
12,9,Petra Nemcova,0.0,0.0
12,9,Kendra Wilkinson,0.06265819643004147,0.13773120433358577
12,9,Sugar Ray Leonard,0.029761984258736128,0.09963634992665714
12,9,Wendy Williams,1.1768456638638725e-74,3.71965153050472e-73
12,9,Mike Catherwood,0.0105546594027909,0.07208855173830488
12,10,Ralph Macchio,0.10520954277258514,0.16679695661406452
12,10,Kirstie Alley,0.28457351985537205,0.22950751452428234
12,10,Chelsea Kane,0.21874002351884278,0.19455592863995075
12,10,Hines Ward,0.23846801672602386,0.2144166114536178
12,10,Chris Jericho,0.01470909002513459,0.0651390547097004
12,10,Romeo,0.07417072002645923,0.14399952265658017
12,10,Petra Nemcova,0.0,0.0
12,10,Kendra Wilkinson,0.039398181806150935,0.11523623452010301
12,10,Sugar Ray Leonard,0.01864533825172087,0.07903134661387355
12,10,Wendy Williams,5.331097360090573e-162,1.1909922204658681e-160
12,10,Mike Catherwood,0.006085567017710052,0.04812756816020768
13,1,J.R. Martinez,0.07031556298842609,0.10403948946943782
13,1,Chynna Phillips,0.10311662574953043,0.14098716306944398
13,1,Hope Solo,0.09877782709140985,0.14153188597625707
13,1,Ricki Lake,0.08236637495730927,0.11509456019481265
13,1,Kristin Cavallari,0.09289583235049828,0.12316579959766437
13,1,David Arquette,0.09247264499063981,0.12932420575986148
13,1,Carson Kressley,0.09322364637082371,0.12326854974358988
13,1,Chaz Bono,0.09087834543035406,0.12571625066430733
13,1,Nancy Grace,0.08095513582539071,0.11266765642662434
13,1,Rob Kardashian,0.08851972371298221,0.10998706553789127
13,1,Elisabetta Canalis,0.09885878898777575,0.13466141264504122
13,1,Metta World Peace (Ron),0.007619491544859919,0.013749214983232535
13,2,J.R. Martinez,0.08009129444275506,0.14925442658512225
13,2,Chynna Phillips,0.07380136657419832,0.09094407652218948
13,2,Hope Solo,0.0961129624947368,0.1486317362917865
13,2,Ricki Lake,0.07233841709843164,0.09483042688179619
13,2,Kristin Cavallari,0.07917991585997565,0.12812946912904288
13,2,David Arquette,0.14897930785734623,0.15717300201619067
13,2,Carson Kressley,0.10898804494964054,0.11170138069874191
13,2,Chaz Bono,0.13618396244829262,0.15579841140775477
13,2,Nancy Grace,0.0948845923069142,0.14891345180816754
13,2,Rob Kardashian,0.09543544993589045,0.13228403784414516
13,2,Elisabetta Canalis,0.00040609053602924585,0.0011739154176261782
13,2,Metta World Peace (Ron),0.013598595495789545,0.03308227660675545
13,3,J.R. Martinez,0.07665682062698825,0.13335820077800778
13,3,Chynna Phillips,0.069860808601179,0.06346277436132454
13,3,Hope Solo,0.0823962167561115,0.132704551982738
13,3,Ricki Lake,0.06776636935903871,0.1119643052207441
13,3,Kristin Cavallari,0.0001229189493150673,0.0003251329037513971
13,3,David Arquette,0.20159447728737034,0.2048751244394882
13,3,Carson Kressley,0.053448267685622955,0.07450660995994488
13,3,Chaz Bono,0.17620357117436233,0.12769671173774585
13,3,Nancy Grace,0.040146261941728774,0.03439246840435775
13,3,Rob Kardashian,0.12912917937663798,0.144622340174174
13,3,Elisabetta Canalis,1.4938308522783552e-06,4.506571054562277e-06
13,3,Metta World Peace (Ron),0.10267361441079288,0.12772285021194038
13,4,J.R. Martinez,0.10662536690613307,0.16670187376363518
13,4,Chynna Phillips,0.07564104025716306,0.11008426748084803
13,4,Hope Solo,0.0885910090254362,0.14073516486444818
13,4,Ricki Lake,0.09074013816801187,0.1372009421382532
13,4,Kristin Cavallari,6.751913464392116e-07,2.0919706094236737e-05
13,4,David Arquette,0.19072261706575205,0.2098828474476427
13,4,Carson Kressley,0.06450748970317409,0.11684927018352732
13,4,Chaz Bono,0.15186364977769876,0.16614949874682763
13,4,Nancy Grace,0.054318710640852,0.10058610020112134
13,4,Rob Kardashian,0.10935597448622585,0.1548562444441939
13,4,Elisabetta Canalis,1.0635700154943006e-36,3.361621627549256e-35
13,4,Metta World Peace (Ron),0.06763332877820656,0.12900169197775754
13,5,J.R. Martinez,0.1255498430180272,0.18583782753317984
13,5,Chynna Phillips,0.055821235932029464,0.11388065710903655
13,5,Hope Solo,0.10150755632263743,0.15449110456875564
13,5,Ricki Lake,0.10644169050518743,0.15768972089053926
13,5,Kristin Cavallari,1.188593988149706e-194,0.0
13,5,David Arquette,0.18223609751622438,0.21105357491771037
13,5,Carson Kressley,0.07628864096761484,0.1397881803556107
13,5,Chaz Bono,0.13288858680878907,0.1760538574484157
13,5,Nancy Grace,0.07057343802171168,0.11715828105449846
13,5,Rob Kardashian,0.10338723628527866,0.1579244256567736
